醫事機構代碼,診療科別
3543011779,02
3543011797,00
3543011804,00
3543011813,01
3543011831,03
3543011831,06
3543011840,00
3543011877,10
3543011886,10
3543011895,00
3543011911,01
3543011911,04
3543011920,09
3543011939,04
3543011948,04
3543011957,10
3543011975,00
3543011975,04
3543011975,09
3543011984,00
3543011993,00
3543012016,01
3543012034,00
3543013068,13
3543013077,01
3543013095,00
3543013139,09
3543013148,00
3543013237,04
3543013255,01
3543013273,00
3543013291,01
3543013291,05
3543013344,09
3543013399,04
3543013406,05
3543013415,04
3543013479,05
3543013497,09
3543013504,00
3543013504,02
3543013568,01
3543013577,04
3543013586,01
3543013586,05
3543013595,10
3543013595,11
3543013611,09
3543013639,06
3543013693,03
3543013693,06
3543013719,09
3543013737,01
3543013746,02
3543013755,11
3543013782,04
3543013808,06
3543013826,02
3543013862,02
3543013871,00
3543013899,00
3543013915,05
3543013924,08
3543013951,11
3543013960,13
3543013979,02
3543014001,02
3543014010,09
3543014037,02
3543014047,01
3543014065,02
3543014074,00
3543014092,00
3543014118,05
3543014127,00
3543014136,02
3543014145,02
3543014163,10
3543014172,00
3543014190,02
3543014190,12
3543014216,01
3543014216,15
3543014225,13
3543014243,04
3543014252,00
3543014261,09
3543014289,05
3543014298,00
3543014314,06
3543014332,00
3543014341,14
3543014350,02
3543014369,10
3543014378,10
3543014387,09
3543014396,02
3543014403,04
3543014412,14
3543020063,05
3543020090,10
3543020134,09
3543020189,02
3543020189,04
3543020278,02
3543020278,12
3543020278,13
3543020401,10
3543020429,09
3543020438,01
3543020483,08
3543020483,10
3543020509,00
3543020518,00
3543020545,00
3543020581,00
3543020590,01
3543020607,09
3543020616,02
3543020634,05
3543020643,04
3543020661,00
3543020689,11
3543020705,03
3543020705,04
3543020705,06
3543021800,09
3543021819,03
3543021819,06
3543021828,00
3543021837,02
3543021846,02
3543021855,10
3543021882,00
3543021882,03
3543021891,02
3543021908,04
3543021908,11
3543021935,01
3543021962,09
3543021980,14
3543022003,01
3543022049,01
3543022058,01
3543022058,02
3543022094,00
3543022110,02
3543022129,00
3543022138,00
3543022147,04
3543022147,05
3543022156,01
3543022156,02
3543022156,03
3543022174,13
3543030096,02
3543030121,00
3543030121,02
3543030121,04
3543030149,00
3543030210,01
3543030210,02
3543030229,10
3543030265,00
3543030274,09
3543030283,09
3543030309,00
3543030345,10
3543030381,11
3543031413,00
3543031440,05
3543031459,09
3543031468,00
3543031520,04
3543031539,00
3543031548,08
3543031566,00
3543031575,12
3543031584,10
3543031593,02
3543031600,01
3543031600,02
3543031600,05
3543031619,09
3543031628,04
3543040065,03
3543040092,03
3543040127,01
3543040136,00
3543041231,10
3543041240,09
3543041259,03
3543041277,00
3543050016,00
3543050098,02
3543050105,00
3543050114,10
3543050123,00
3543050150,00
3543050249,00
3543051291,00
3543051308,00
3543051335,00
3543051344,01
3543051344,04
3543051362,01
3543051451,01
3543051451,14
3543051460,04
3543051460,06
3543051479,00
3543051488,00
3543060101,00
3543060110,00
3543060129,00
3543061153,01
3543061162,00
3543071104,01
3543080087,00
3543080096,00
3543080103,00
3543081128,01
3543081146,02
3543090029,00
3543090038,00
3543090092,00
3543090127,10
3543090136,01
3543091151,00
3543091204,09
3543091213,01
3543091213,13
3543100057,00
3543101134,00
3543101143,00
3543101152,00
3543101170,02
3543101198,00
3543110099,00
3543110142,00
3543110188,00
3543110197,01
3543110204,00
3543110222,00
3543111247,10
3543111265,01
3543111309,06
3543111318,01
3543120077,01
3543120095,00
3543121190,01
3543130019,00
3543130037,00
3543130126,01
3543130162,01
3543130171,00
3543130206,00
3543130224,00
3543130242,00
3543130260,06
3543130279,10
3543130340,10
3543130359,00
3543130377,02
3543130386,00
3543130420,00
3543130420,02
3543131463,09
3543131525,09
3543131534,11
3543131552,09
3543131561,02
3543131561,06
3543131570,02
3543131589,01
3543140033,00
3543141110,00
3543141135,00
3543141147,02
3543151090,01
3543151107,01
3543160017,00
3543160071,02
3543160071,04
3543160106,01
3543160179,00
3543160204,10
3543160222,02
3543160222,04
3543170059,00
3543170095,00
3543170111,01
3543171369,00
3543171378,01
3543181105,01
3543181132,01
3543190088,10
3543190104,00
3543190113,04
3543190122,00
3543190177,01
3543190186,09
3543190195,00
3543200098,00
3543201120,00
3543201139,00
3543210049,00
3543210067,00
3543211073,00
3543211082,00
3543211091,01
3543220027,00
3543221131,01
3543221140,00
3543221159,01
3543221168,01
3543230023,00
3543231075,02
3543240538,00
3543250025,00
3543251139,00
3543261064,01
3543280014,01
3543281048,00
3543281075,01
3543281075,03
3543281100,02
3543281146,00
3543281182,02
3543281191,00
3543290510,01
3543290529,00
3543300011,00
3543300011,01
3543301081,00
3543310035,00
3543310053,01
3543310053,04
3543311069,00
3543311103,00
3543311112,00
3544010043,00
3544010043,02
3544010043,04
3544010114,00
3544010114,11
3544010132,00
3544010178,00
3544010221,05
3544010230,01
3544010285,01
3544010301,04
3544010310,10
3544010329,01
3544010329,02
3544010338,05
3544010347,01
3544010436,02
3544010445,00
3544011479,14
3544011488,01
3544011504,01
3544011504,05
3544011513,01
3544011513,05
3544011522,01
3544011522,03
3544011531,01
3544011531,04
3544011540,00
3544011559,04
3544011577,06
3544011586,01
3544011602,01
3544011602,09
3544011611,14
3544011620,02
3544011639,09
3544011648,11
3544011657,01
3544011666,10
3544011675,13
3544011684,10
3544011700,02
3544011719,09
3544011737,01
3544011737,03
3544011746,01
3544011755,03
3544011755,08
3544011764,03
3544011773,01
3544011782,00
3544021046,01
3544021055,09
3544030036,00
3544031079,02
3544040032,00
3544041084,02
3544041093,00
3545010008,00
3545010011,00
3545010011,13
3545010074,00
3545010118,03
3545010127,00
3545010207,02
3545010207,04
3545010298,02
3545010298,04
3545010323,00
3545010341,00
3545010350,04
3545010369,04
3545010378,00
3545010387,03
3545010421,01
3545010421,03
3545010458,05
3545010467,05
3545010501,05
3545010529,00
3545010529,05
3545010547,04
3545010583,10
3545010627,09
3545010663,01
3545010681,09
3545010707,04
3545010798,10
3545010805,09
3545010814,02
3545010823,04
3545010878,10
3545010903,02
3545010921,01
3545010949,00
3545010976,05
3545011053,00
3545011071,10
3545011080,04
3545011080,05
3545011106,10
3545011124,09
3545011142,02
3545011142,05
3545011142,11
3545011142,14
3545011188,00
3545011197,04
3545011222,00
3545011231,01
3545011231,06
3545011231,11
3545011259,05
3545011268,00
3545012274,00
3545012283,11
3545012309,02
3545012318,05
3545012327,09
3545012336,02
3545012354,09
3545012363,10
3545012372,00
3545012372,14
3545012381,00
3545012390,02
3545012407,02
3545012416,08
3545012434,09
3545012443,05
3545012452,11
3545012470,04
3545012498,01
3545012505,13
3545012514,02
3545012523,00
3545012532,00
3545012578,04
3545012612,02
3545012621,01
3545012621,03
3545012649,03
3545012658,00
3545012667,06
3545012685,09
3545012710,00
3545012729,06
3545020025,01
3545020070,00
3545021157,02
3545021166,01
3545021175,01
3545030101,09
3545030129,00
3545030165,00
3545031199,10
3545031224,00
3545031224,04
3545031233,00
3545031251,02
3545031260,00
3545031260,04
3545040090,00
3545041140,01
3545050078,00
3545050149,01
3545050149,02
3545050149,04
3545050345,00
3545050372,09
3545050381,00
3545051404,00
3545051413,01
3545051431,09
3545051468,01
3545051495,06
3545051502,09
3545051511,04
3545051539,00
3545051548,04
3545051557,00
3545051566,13
3545051575,00
3545051584,02
3545060038,00
3545060038,01
3545060074,00
3545060118,00
3545061151,01
3545061179,04
3545070043,00
3545070070,01
3545070070,05
3545070098,00
3545090036,00
3545090063,00
3545090090,00
3545090107,00
3545091131,00
3545110515,01
3545110560,01
3545110597,00
3545110604,00
3545110613,00
3545110640,01
3545110659,00
3545110784,00
3545110793,01
3545110819,00
3545110828,01
3545120511,00
3545120520,00
3545120548,00
3545120548,02
3545130526,00
3545130562,03
3546010194,03
3546010229,03
3546010229,05
3546010238,00
3546010238,01
3546010238,03
3546010247,03
3546010292,10
3546010327,09
3546010345,01
3546010345,09
3546010354,04
3546010407,02
3546010416,02
3546010434,10
3546010443,00
3546010452,05
3546010498,09
3546010514,03
3546010514,05
3546010667,10
3546010676,02
3546010701,05
3546010710,03
3546010729,00
3546010765,02
3546010774,04
3546010783,11
3546010792,10
3546010818,00
3546010827,02
3546010845,05
3546010863,01
3546011904,02
3546011913,11
3546011931,00
3546011977,01
3546012018,03
3546012018,06
3546012072,02
3546012072,04
3546012116,00
3546012134,01
3546012134,05
3546012205,13
3546012232,03
3546012232,06
3546012241,02
3546012250,11
3546012269,02
3546012278,03
3546012278,06
3546012287,02
3546012296,02
3546012303,10
3546020056,01
3546020065,00
3546021142,01
3546021179,01
3546021231,01
3546030105,00
3546030114,00
3546031157,00
3546040138,01
3546041171,00
3546041180,02
3546041180,04
3546041205,01
3546051168,05
3546060112,00
3546061191,02
3546061191,03
3546071026,00
3546071044,01
3546081139,01
3546081219,01
3546081228,05
3546090030,01
3546090030,03
3546090049,00
3546100059,01
3546100120,03
3546100139,01
3546101172,01
3546101181,00
3546110519,00
3546110528,00
3546130557,00
3546150531,01
3546150595,00
3546150611,02
3590010033,00
3590010060,09
3590010097,01
3590010097,04
3590011101,04
3590011110,01
3590011110,05
3590011147,10
3590011156,00
3590011192,11
3590011209,01
3590011209,04
3590011218,01
3590011218,02
3590011236,00
3590011272,04
3590011281,01
3590011281,02
3590011316,03
3590011316,04
3590011316,06
3590011325,01
3590011325,07
3590011334,14
3590011352,00
3590021054,00
3590030526,04
3590040013,01
3590040013,04
3590040031,02
3590050028,01
3701010034,40
3701010043,40
3701010061,40
3701010070,40
3701010105,40
3701010114,40
3701010123,40
3701010169,40
3701010178,40
3701010196,40
3701010203,40
3701010212,40
3701010230,40
3701010249,40
3701010276,40
3701010285,40
3701010294,40
3701010347,40
3701010374,40
3701010383,40
3701010436,40
3701010472,40
3701010507,40
3701010534,40
3701010543,40
3701010561,40
3701010570,40
3701010598,40
3701010605,40
3701010650,40
3701010703,40
3701010776,40
3701010785,40
3701010810,40
3701010829,40
3701010945,40
3701010963,40
3701010990,40
3701011013,40
3701011022,40
3701011031,40
3701011068,40
3701011086,40
3701011120,40
3701011139,40
3701011148,40
3701011157,40
3701011184,40
3701011200,40
3701011219,40
3701011228,40
3701011273,40
3701011308,40
3701011317,40
3701011371,40
3701011399,40
3701011479,40
3701011513,40
3701011522,40
3701011666,40
3701011693,40
3701011728,40
3701011746,40
3701011764,40
3701011773,40
3701011791,40
3701011808,40
3701011817,40
3701011835,40
3701011853,40
3701011862,40
3701011899,40
3701011915,40
3701011924,40
3701011933,40
3701011951,40
3701011979,40
3701011988,40
3701011997,40
3701012001,40
3701012038,40
3701012065,40
3701013106,40
3701013133,40
3701013151,40
3701013188,40
3701013204,40
3701013213,40
3701013240,40
3701013268,40
3701013295,40
3701013311,40
3701013320,40
3701013348,40
3701013419,40
3701013428,40
3701013473,40
3701013491,40
3701013508,40
3701013517,40
3701013526,40
3701013544,40
3701013553,40
3701013562,40
3701013580,40
3701013599,40
3701013606,40
3701013615,40
3701013624,40
3701013660,40
3701013679,40
3701013688,40
3701013713,40
3701013722,40
3701013731,40
3701013740,40
3701013759,40
3701013777,40
3701013786,40
3701013795,40
3701013802,40
3701020049,40
3701020058,40
3701020067,40
3701020094,40
3701020110,40
3701020138,40
3701020156,40
3701020209,40
3701020227,40
3701020245,40
3701020316,40
3701020343,40
3701020405,40
3701020503,40
3701020576,40
3701020585,40
3701020610,40
3701020629,40
3701020638,40
3701020674,40
3701020683,40
3701020709,40
3701020727,40
3701020736,40
3701020790,40
3701020843,40
3701020969,40
3701020987,40
3701020996,40
3701021000,40
3701021046,40
3701021055,40
3701021108,40
3701021135,40
3701021162,40
3701021199,40
3701021206,40
3701021215,40
3701021251,40
3701021279,40
3701021340,40
3701021359,40
3701021411,40
3701021484,40
3701021500,40
3701021519,40
3701021582,40
3701021617,40
3701021706,40
3701021715,40
3701021822,40
3701021840,40
3701021868,40
3701021911,40
3701022007,40
3701022052,40
3701022105,40
3701022141,40
3701022178,40
3701022203,40
3701022221,40
3701022249,40
3701022276,40
3701022294,40
3701022310,40
3701022329,40
3701022338,40
3701022365,40
3701022374,40
3701022383,40
3701022392,40
3701022409,40
3701022427,40
3701022481,40
3701022490,40
3701022507,40
3701022543,40
3701022552,40
3701022589,40
3701022614,40
3701022623,40
3701022632,40
3701022641,40
3701022678,40
3701022712,40
3701022749,40
3701022767,40
3701022785,40
3701022810,40
3701022883,40
3701022892,40
3701022936,40
3701022945,40
3701022963,40
3701023004,40
3701023013,40
3701023031,40
3701023086,40
3701023111,40
3701023120,40
3701023166,40
3701023193,40
3701023317,40
3701023353,40
3701023415,40
3701023433,40
3701023460,40
3701023568,40
3701023577,40
3701023648,40
3701023657,40
3701023693,40
3701023700,40
3701023737,40
3701023746,40
3701023755,40
3701023782,40
3701023808,40
3701023844,40
3701023915,40
3701023924,40
3701023933,40
3701023988,40
3701024001,40
3701024047,40
3701024056,40
3701024118,40
3701024136,40
3701024154,40
3701024190,40
3701024216,40
3701024243,40
3701024270,40
3701024314,40
3701024332,40
3701024396,40
3701024412,40
3701024421,40
3701024476,40
3701024510,40
3701024529,40
3701024556,40
3701024565,40
3701025679,40
3701025688,40
3701025697,40
3701025722,40
3701025768,40
3701025839,40
3701025848,40
3701025866,40
3701025884,40
3701025937,40
3701025946,40
3701025973,40
3701025982,40
3701025991,40
3701026014,40
3701026041,40
3701026050,40
3701026087,40
3701026096,40
3701026103,40
3701026112,40
3701026121,40
3701026130,40
3701026149,40
3701026167,40
3701026194,40
3701026247,40
3701026265,40
3701026283,40
3701026292,40
3701026309,40
3701026318,40
3701026327,40
3701026336,40
3701026354,40
3701026381,40
3701026390,40
3701026416,40
3701026443,40
3701026452,40
3701026461,40
3701026489,40
3701026505,40
3701026523,40
3701026550,40
3701026578,40
3701026587,40
3701026603,40
3701026612,40
3701026649,40
3701026676,40
3701026701,40
3701026729,40
3701026738,40
3701026756,40
3701026774,40
3701026783,40
3701026809,40
3701026812,40
3701026845,40
3701026863,40
3701026872,40
3701026881,40
3701026916,40
3701026934,40
3701026943,40
3701026961,40
3701027011,40
3701027100,40
3701027119,40
3701027128,40
3701027137,40
3701027155,40
3701027182,40
3701027191,40
3701027208,40
3701027235,40
3701027244,40
3701027262,40
3701027271,40
3701027299,40
3701027306,40
3701027315,40
3701027324,40
3701027342,40
3701027351,40
3701027360,40
3701027379,40
3701027388,40
3701027397,40
3701027413,40
3701027431,40
3701027440,40
3701027459,40
3701027502,40
3701027511,40
3701027520,40
3701027548,40
3701027557,40
3701027566,40
3701027575,40
3701027584,40
3701027593,40
3701027600,40
3701027628,40
3701027637,40
3701027646,40
3701027655,40
3701027664,40
3701027673,40
3701027682,40
3701027708,40
3701027726,40
3701027735,40
3701027744,40
3701027753,40
3701027762,40
3701027771,40
3701027780,40
3701027799,40
3701027806,40
3701090014,40
3701090032,40
3701090041,40
3701090087,40
3701090130,40
3701090167,40
3701090194,40
3701090210,40
3701090265,40
3701090274,40
3701090283,40
3701090416,40
3701090452,40
3701090470,40
3701090489,40
3701090505,40
3701090569,40
3701090578,40
3701090596,40
3701090612,40
3701090621,40
3701090630,40
3701090676,40
3701090685,40
3701090694,40
3701090701,40
3701090729,40
3701090774,40
3701090818,40
3701090827,40
3701090836,40
3701090863,40
3701090890,40
3701090907,40
3701090916,40
3701090934,40
3701090970,40
3701090998,40
3701091048,40
3701091075,40
3701091084,40
3701092107,40
3701092125,40
3701092161,40
3701092170,40
3701092189,40
3701092198,40
3701092214,40
3701092303,40
3701092312,40
3701092321,40
3701092330,40
3701092349,40
3701092358,40
3701092376,40
3701092394,40
3701092401,40
3701092410,40
3701100015,40
3701100024,40
3701100060,40
3701100079,40
3701100088,40
3701100104,40
3701100122,40
3701100140,40
3701100186,40
3701100202,40
3701100211,40
3701100220,40
3701100293,40
3701100337,40
3701100364,40
3701100408,40
3701100417,40
3701100426,40
3701100435,40
3701100471,40
3701100480,40
3701100499,40
3701100542,40
3701100588,40
3701100597,40
3701100631,40
3701100640,40
3701100668,40
3701100711,40
3701100739,40
3701100766,40
3701100775,40
3701100784,40
3701100819,40
3701100855,40
3701100882,40
3701100891,40
3701100917,40
3701100926,40
3701100962,40
3701100980,40
3701101030,40
3701101076,40
3701101094,40
3701101101,40
3701101156,40
3701101174,40
3701101183,40
3701101218,40
3701101254,40
3701101290,40
3701101307,40
3701101325,40
3701101343,40
3701101361,40
3701101389,40
3701101405,40
3701101423,40
3701101432,40
3701101450,40
3701101487,40
3701101521,40
3701101861,40
3701101996,40
3701102091,40
3701102108,40
3701102180,40
3701102582,40
3701102591,40
3701102608,40
3701102626,40
3701102644,40
3701102699,40
3701102706,40
3701102715,40
3701102751,40
3701102895,40
3701102902,40
3701102920,40
3701102957,40
3701102975,40
3701103043,40
3701103052,40
3701103098,40
3701103169,40
3701103178,40
3701103187,40
3701103230,40
3701103276,40
3701103294,40
3701103338,40
3701103347,40
3701103374,40
3701103383,40
